"BehaviorSpace results (NetLogo 6.0.4)"
"vultures_ver3.nlogo"
"experiment"
"09/03/2018 09:42:13:697 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","cohesion?","users?","alignment?","[step]","avg-t2d","avg-t2e","tar-count"
"54","true","false","false","10000","1201.71875","404.96875","6"
"55","true","false","false","10000","794.875","329.125","4"
"57","true","false","false","10000","2259","224.5","2"
"56","true","false","false","10000","1125","432","2"
"58","true","false","false","10000","6720","500","1"
"60","true","false","false","10000","4177","261.5","3"
"59","true","false","false","10000","761.5625","351","5"
"61","true","false","false","10000","10000","500","0"
"62","true","false","false","10000","10000","500","0"
"64","true","false","false","10000","3276.375","416.5","4"
"63","true","false","false","10000","416.21875","443.28125","6"
"66","true","false","false","10000","158.5","183.5","2"
"65","true","false","false","10000","1072.25","430.125","4"
"68","true","false","false","10000","1998.75","471.5","3"
"67","true","false","false","10000","3904.5","396","2"
"69","true","false","false","10000","10000","500","0"
"70","true","false","false","10000","646.0625","389.8125","5"
"71","true","false","false","10000","10000","500","0"
"73","true","false","false","10000","9751","500","1"
"72","true","false","false","10000","10000","500","0"
"74","true","false","false","10000","3441.125","298.75","4"
"76","true","false","false","10000","1084.625","419.75","4"
"75","true","false","false","10000","10000","500","0"
"77","true","false","false","10000","2991.5","500","2"
"79","true","false","false","10000","8336","196","1"
"78","true","false","false","10000","10000","500","0"
"80","true","false","false","10000","4538.75","250","3"
"81","true","false","false","10000","2394.5","384","2"
"83","true","false","false","10000","767","173.6875","5"
"84","true","false","false","10000","562.375","401.75","6"
"82","true","false","false","10000","10000","500","0"
"85","true","false","false","10000","1758","500","2"
"86","true","false","false","10000","912.1875","452.25","7"
"87","true","false","false","10000","1951.75","309.4375","5"
"88","true","false","false","10000","1001.125","332","4"
"90","true","false","false","10000","443.125","272.875","5"
"91","true","false","false","10000","251.25","269.5","4"
"89","true","false","false","10000","10000","500","0"
"92","true","false","false","10000","10000","500","0"
"93","true","false","false","10000","7417","361","1"
"94","true","false","false","10000","564.5625","308.875","5"
"96","true","false","false","10000","7207","500","1"
"95","true","false","false","10000","1053.5","334.25","3"
"98","true","false","false","10000","10000","500","0"
"97","true","false","false","10000","2204","242","3"
"99","true","false","false","10000","3036.125","271.625","4"
"100","true","false","false","10000","2233.75","211.25","3"
"101","true","false","false","10000","176.75","166.75","3"
"102","true","false","false","10000","10000","500","0"
"103","true","false","false","10000","147","217","1"
"104","true","false","false","10000","1204.421875","412.28125","7"
"106","true","false","false","10000","8522","500","1"
"105","true","false","false","10000","279.5","349.5","3"
"107","true","false","false","10000","10000","500","0"
"108","true","false","false","10000","1736.5","331","2"
"109","true","false","false","10000","8125","417","1"
"110","true","false","false","10000","1548.5","367.5","3"
"111","true","false","false","10000","10000","500","0"
"112","true","false","false","10000","2976","346","1"
"113","true","false","false","10000","2179","285","1"
"114","true","false","false","10000","10000","500","0"
"115","true","false","false","10000","1041","500","1"
"117","true","false","false","10000","2435","351.5","3"
"118","true","false","false","10000","2453.125","238.5","4"
"116","true","false","false","10000","669.625","267.875","4"
"119","true","false","false","10000","3995.125","235.5","4"
"120","true","false","false","10000","3236.5","500","2"
"121","true","false","false","10000","1049.5","376.125","4"
"122","true","false","false","10000","4165","385.5","2"
"125","true","false","false","10000","1654.375","287","4"
"124","true","false","false","10000","1052.5625","437","5"
"123","true","false","false","10000","379.4375","195.1875","5"
"126","true","false","false","10000","1012.25","451.5","4"
"127","true","false","false","10000","2766","361","2"
"129","true","false","false","10000","629.53125","389.8125","6"
"130","true","false","false","10000","10000","500","0"
"128","true","false","false","10000","7126","405","1"
"131","true","false","false","10000","2269.125","456.625","4"
"132","true","false","false","10000","1044.75","380.75","4"
"133","true","false","false","10000","9847","500","1"
"135","true","false","false","10000","1055.125","304.75","4"
"134","true","false","false","10000","3848","500","2"
"136","true","false","false","10000","900.5","374.5","2"
"137","true","false","false","10000","1546.5","500","2"
"138","true","false","false","10000","399.5625","490.34375","6"
"139","true","false","false","10000","9381","231","1"
"140","true","false","false","10000","6485","500","1"
"142","true","false","false","10000","10000","500","0"
"141","true","false","false","10000","435.375","399.3125","7"
"143","true","false","false","10000","3883","413.5","2"
"144","true","false","false","10000","4372","500","1"
"145","true","false","false","10000","2104","350.75","4"
"146","true","false","false","10000","480.0625","425.875","5"
"147","true","false","false","10000","11","108","1"
"148","true","false","false","10000","226.40625","294.125","6"
"149","true","false","false","10000","699.25","341.875","6"
"150","true","false","false","10000","2499.25","484.25","3"
"151","true","false","false","10000","1185.875","442.75","5"
"152","true","false","false","10000","4660","308","2"
"153","true","false","false","10000","70","171","1"
"155","true","false","false","10000","6839","500","1"
"154","true","false","false","10000","6758","278","1"
"156","true","false","false","10000","4827.5","111","2"
"157","true","false","false","10000","10000","500","0"
"158","true","false","false","10000","258.65625","312.921875","7"
"159","true","false","false","10000","831.296875","326.765625","7"
"160","true","false","false","10000","4485","500","1"
"161","true","false","false","10000","3572.5","353","2"
"162","true","false","false","10000","9566","500","1"
"163","true","false","false","10000","4570","417","1"
"164","true","false","false","10000","505.78125","291.484375","7"
"165","true","false","false","10000","2179","419.25","3"
"166","true","false","false","10000","2818.5","416","3"
"168","true","false","false","10000","975.5","264.5","2"
"167","true","false","false","10000","5750","218","1"
"169","true","false","false","10000","4458","500","1"
"170","true","false","false","10000","1073.5625","353","6"
"171","true","false","false","10000","6205","200","1"
"172","true","false","false","10000","2078.5","317.5","2"
"173","true","false","false","10000","4656","500","1"
"175","true","false","false","10000","456","223","1"
"178","true","false","false","10000","9457","500","1"
"177","true","false","false","10000","10000","500","0"
"174","true","false","false","10000","1650.25","304.875","4"
"176","true","false","false","10000","10000","500","0"
"181","true","false","false","10000","2641","210","1"
"180","true","false","false","10000","3516.5","482.5","2"
"179","true","false","false","10000","276.9375","366.5625","5"
"182","true","false","false","10000","4177.5","349.5","2"
"183","true","false","false","10000","2234.75","301.5","3"
"184","true","false","false","10000","2594.25","448.5","3"
"185","true","false","false","10000","2303","348.5","3"
"186","true","false","false","10000","419.5","328.4375","6"
"187","true","false","false","10000","3478","500","1"
"188","true","false","false","10000","2366","500","1"
"189","true","false","false","10000","2887.25","457","3"
"191","true","false","false","10000","316.8125","271.8125","6"
"190","true","false","false","10000","3541","437","1"
"192","true","false","false","10000","9816","500","1"
"193","true","false","false","10000","872","291.125","4"
"194","true","false","false","10000","10000","500","0"
"195","true","false","false","10000","7204","377","1"
"196","true","false","false","10000","2078.25","441.25","3"
"197","true","false","false","10000","10000","500","0"
"198","true","false","false","10000","5739","500","1"
"199","true","false","false","10000","2882","500","2"
"200","true","false","false","10000","1967","348","2"
"203","true","false","false","10000","3635","448","2"
"201","true","false","false","10000","3337","293","1"
"202","true","false","false","10000","4521","500","2"
"204","true","false","false","10000","10000","500","0"
"205","true","false","false","10000","821.25","500","3"
"206","true","false","false","10000","10000","500","0"
"207","true","false","false","10000","1961","500","1"
"208","true","false","false","10000","2629","281.5","2"
"209","true","false","false","10000","1025.75","432.25","4"
"210","true","false","false","10000","2436.5","484.5","3"
"211","true","false","false","10000","3947","500","1"
"212","true","false","false","10000","688","432.25","4"
"213","true","false","false","10000","649.125","499.1875","7"
"214","true","false","false","10000","3594","500","1"
"215","true","false","false","10000","4469.5","458","2"
"216","true","false","false","10000","10000","500","0"
"217","true","false","false","10000","543.765625","392.296875","7"
"218","true","false","false","10000","2174","500","1"
"220","true","false","false","10000","8227","500","1"
"219","true","false","false","10000","9836","500","1"
"221","true","false","false","10000","2015.125","345.25","4"
"222","true","false","false","10000","10000","500","0"
"223","true","false","false","10000","14","119","1"
"224","true","false","false","10000","8824","272","1"
"225","true","false","false","10000","2294","381","2"
"227","true","false","false","10000","3772.5","500","2"
"226","true","false","false","10000","8971","500","1"
"228","true","false","false","10000","665.9375","299.6875","5"
"230","true","false","false","10000","1484.75","327.5","3"
"229","true","false","false","10000","506.984375","343.625","7"
"231","true","false","false","10000","7374","319","1"
"232","true","false","false","10000","980.59375","329.8125","6"
"233","true","false","false","10000","1214","322.5","4"
"234","true","false","false","10000","3915.5","334","2"
"237","true","false","false","10000","1159.625","278.25","5"
"235","true","false","false","10000","910.84375","398.578125","7"
"236","true","false","false","10000","2778.5","498","2"
"238","true","false","false","10000","10000","500","0"
"239","true","false","false","10000","10000","500","0"
"240","true","false","false","10000","6931","500","1"
"241","true","false","false","10000","1787","500","1"
"242","true","false","false","10000","2594.125","413.53125","6"
"243","true","false","false","10000","2121.25","399.25","4"
"244","true","false","false","10000","2439.25","307.5","3"
"245","true","false","false","10000","969.125","319.25","5"
"247","true","false","false","10000","1262.875","494.125","4"
"246","true","false","false","10000","304.43359375","459.85546875","10"
"248","true","false","false","10000","10000","500","0"
"249","true","false","false","10000","283.21875","303.125","6"
"251","true","false","false","10000","1951","476","1"
"250","true","false","false","10000","2303.25","386.5","3"
"252","true","false","false","10000","10000","500","0"
"254","true","false","false","10000","1010.484375","420.9375","7"
"253","true","false","false","10000","1343","284.75","4"
"255","true","false","false","10000","871.5","377.5","2"
"257","true","false","false","10000","10000","500","0"
"256","true","false","false","10000","1924.625","368.125","4"
"258","true","false","false","10000","1570.375","374.625","5"
"259","true","false","false","10000","10000","500","0"
"261","true","false","false","10000","2226.25","500","3"
"260","true","false","false","10000","1602.5","500","2"
"264","true","false","false","10000","4904","500","1"
"262","true","false","false","10000","3546.25","352.25","3"
"265","true","false","false","10000","4604.5","395","2"
"263","true","false","false","10000","10000","500","0"
"266","true","false","false","10000","1589","375.5","2"
"267","true","false","false","10000","2565","473","2"
"268","true","false","false","10000","644.375","392.75","4"
"270","true","false","false","10000","4692","500","2"
"269","true","false","false","10000","2230.625","430","4"
"272","true","false","false","10000","3044","329","2"
"273","true","false","false","10000","260.64794921875","293.11181640625","12"
"271","true","false","false","10000","4","62","1"
"274","true","false","false","10000","10000","500","0"
"275","true","false","false","10000","10000","500","0"
"276","true","false","false","10000","2351.25","500","3"
"277","true","false","false","10000","1618","401","1"
"279","true","false","false","10000","1027.5","364.125","4"
"278","true","false","false","10000","10000","500","0"
"280","true","false","false","10000","1496","500","1"
"281","true","false","false","10000","6186","389","1"
"282","true","false","false","10000","2445","500","2"
"283","true","false","false","10000","1357.015625","412.46875","7"
"285","true","false","false","10000","1149","500","2"
"284","true","false","false","10000","1233.0625","384.8125","6"
"286","true","false","false","10000","992","316.5","2"
"288","true","false","false","10000","3151.5","257","2"
"287","true","false","false","10000","826","408.25","4"
"290","true","false","false","10000","1476.75","291.4375","5"
"289","true","false","false","10000","10000","500","0"
"291","true","false","false","10000","1026.75","407","3"
"292","true","false","false","10000","1418.75","441.75","3"
"293","true","false","false","10000","3385.5","359","2"
"294","true","false","false","10000","5583","178","1"
"295","true","false","false","10000","2852.5","485","2"
"296","true","false","false","10000","695.125","233.25","5"
"297","true","false","false","10000","2116.875","335.5","4"
"298","true","false","false","10000","299.875","358.9375","7"
"299","true","false","false","10000","550.515625","439.71875","7"
"300","true","false","false","10000","655.15625","460.0625","6"
"301","true","false","false","10000","284.40625","473.921875","7"
"302","true","false","false","10000","10000","500","0"
"305","true","false","false","10000","1062.9140625","332.0234375","8"
"303","true","false","false","10000","710.1328125","258.390625","9"
"304","true","false","false","10000","1265.6875","267.625","5"
"306","true","false","false","10000","4078.5","500","2"
"307","true","false","false","10000","727.75","305.125","5"
"308","true","false","false","10000","2483.6875","335.5","5"
"309","true","false","false","10000","1103.5","320.25","4"
"310","true","false","false","10000","10000","500","0"
"311","true","false","false","10000","10000","500","0"
"312","true","false","false","10000","3982","342","2"
"313","true","false","false","10000","10000","500","0"
"315","true","false","false","10000","1702.625","450","4"
"314","true","false","false","10000","811.625","477","5"
"316","true","false","false","10000","2738.25","500","3"
"317","true","false","false","10000","510.1875","416.25","5"
"318","true","false","false","10000","10000","500","0"
"319","true","false","false","10000","971.875","472.375","4"
"320","true","false","false","10000","1494.25","213","3"
"321","true","false","false","10000","4440","500","1"
"322","true","false","false","10000","3062","328","1"
"324","true","false","false","10000","10000","500","0"
"323","true","false","false","10000","1431","332.75","3"
"325","true","false","false","10000","15","102","1"
"326","true","false","false","10000","128.828125","402.48046875","10"
"327","true","false","false","10000","2355.75","425.125","4"
"328","true","false","false","10000","10000","500","0"
"329","true","false","false","10000","4025","500","1"
"330","true","false","false","10000","10000","500","0"
"331","true","false","false","10000","3939.5","500","2"
"333","true","false","false","10000","980.625","450","4"
"332","true","false","false","10000","2043.5","459.5","3"
"335","true","false","false","10000","10000","500","0"
"334","true","false","false","10000","10000","500","0"
"336","true","false","false","10000","10000","500","0"
"339","true","false","false","10000","10000","500","0"
"338","true","false","false","10000","10000","500","0"
"337","true","false","false","10000","951.25","354.5","3"
"340","true","false","false","10000","288.234375","405.40625","7"
"341","true","false","false","10000","1907.125","395.5","4"
"342","true","false","false","10000","2176.5","340.25","3"
"343","true","false","false","10000","2372.75","251.5","3"
"344","true","false","false","10000","2457.5","500","2"
"345","true","false","false","10000","28","133","1"
"346","true","false","false","10000","629.25","467.625","5"
"348","true","false","false","10000","1382.625","400.5","4"
"347","true","false","false","10000","8510","500","1"
"350","true","false","false","10000","2147","286.75","3"
"349","true","false","false","10000","1222.359375","476.96875","7"
"351","true","false","false","10000","4099.5","471","2"
"353","true","false","false","10000","1660.25","346.75","3"
"352","true","false","false","10000","809","267.75","4"
"354","true","false","false","10000","1287.125","229.5","4"
"355","true","false","false","10000","3423","256.5","2"
"356","true","false","false","10000","10000","500","0"
"357","true","false","false","10000","411.0625","402.5","6"
"359","true","false","false","10000","1695","500","1"
"358","true","false","false","10000","2354.75","475.875","4"
"360","true","false","false","10000","352.515625","443.75","9"
"362","true","false","false","10000","10000","500","0"
"361","true","false","false","10000","3503","494","2"
"363","true","false","false","10000","1700.5","421","3"
"365","true","false","false","10000","4529","312","2"
"364","true","false","false","10000","9686","500","1"
"366","true","false","false","10000","458","232","1"
"367","true","false","false","10000","1938.25","250.75","3"
"368","true","false","false","10000","1349.75","255.75","3"
"369","true","false","false","10000","1388.0625","311.84375","6"
"371","true","false","false","10000","10000","500","0"
"370","true","false","false","10000","9297","276","1"
"372","true","false","false","10000","8514","500","1"
"373","true","false","false","10000","10000","500","0"
"374","true","false","false","10000","2012.25","379.5","3"
"375","true","false","false","10000","10000","500","0"
"376","true","false","false","10000","10000","500","0"
"377","true","false","false","10000","10000","500","0"
"378","true","false","false","10000","10000","500","0"
"380","true","false","false","10000","538.58984375","429.400390625","10"
"379","true","false","false","10000","564","382.5625","5"
"381","true","false","false","10000","10000","500","0"
"382","true","false","false","10000","7","89","1"
"384","true","false","false","10000","2937.5","363","2"
"383","true","false","false","10000","908.1640625","465.421875","8"
"385","true","false","false","10000","4748.5","258","2"
"386","true","false","false","10000","907","363.5","2"
"387","true","false","false","10000","4630","264","2"
"388","true","false","false","10000","3091","384.5","2"
"389","true","false","false","10000","1364.375","364.5","4"
"390","true","false","false","10000","18","119","1"
"391","true","false","false","10000","1527","224.5","2"
"392","true","false","false","10000","996.5","388","2"
"395","true","false","false","10000","706.375","306.5625","5"
"393","true","false","false","10000","4704","500","2"
"394","true","false","false","10000","8557","459","1"
"396","true","false","false","10000","1954.125","428.625","5"
"398","true","false","false","10000","4683","253.5","2"
"397","true","false","false","10000","1251.21875","338.625","6"
"399","true","false","false","10000","10000","500","0"
"401","true","false","false","10000","4678","264","2"
"402","true","false","false","10000","1145.5","334","2"
"403","true","false","false","10000","528","294.25","4"
"400","true","false","false","10000","2284.75","385","3"
"404","true","false","false","10000","612.86328125","485.13671875","10"
"405","true","false","false","10000","10000","500","0"
"406","true","false","false","10000","898.5","469.375","4"
"407","true","false","false","10000","1827.5","394","3"
"408","true","false","false","10000","203","411.5","2"
"410","true","false","false","10000","6991","500","1"
"409","true","false","false","10000","2757.5","235","2"
"411","true","false","false","10000","389.859375","422.578125","7"
"412","true","false","false","10000","2994","500","1"
"413","true","false","false","10000","1421.75","500","3"
"415","true","false","false","10000","3831","500","2"
"414","true","false","false","10000","10000","500","0"
"416","true","false","false","10000","10000","500","0"
"417","true","false","false","10000","1288.5","474.875","6"
"418","true","false","false","10000","10000","500","0"
"419","true","false","false","10000","653.40625","380.6953125","8"
"420","true","false","false","10000","496.421875","300.71875","7"
"422","true","false","false","10000","2305","500","1"
"421","true","false","false","10000","3595.125","344.125","4"
"423","true","false","false","10000","1545","240","1"
"424","true","false","false","10000","10000","500","0"
"425","true","false","false","10000","1625.75","500","3"
"426","true","false","false","10000","5","76","1"
"427","true","false","false","10000","8960","265","1"
"428","true","false","false","10000","968.3125","340.53125","7"
"429","true","false","false","10000","10000","500","0"
"430","true","false","false","10000","1251.5","435","2"
"432","true","false","false","10000","10000","500","0"
"431","true","false","false","10000","9299","500","1"
"433","true","false","false","10000","2084.1875","422.9375","5"
"434","true","false","false","10000","8881","500","1"
"437","true","false","false","10000","139","298.5","2"
"435","true","false","false","10000","4845","272","2"
"436","true","false","false","10000","11","88","1"
"438","true","false","false","10000","10000","500","0"
"439","true","false","false","10000","1570","500","3"
"440","true","false","false","10000","10000","500","0"
"441","true","false","false","10000","4471.5","500","2"
"442","true","false","false","10000","1438.03125","480.875","7"
"443","true","false","false","10000","1814.75","304.5","4"
"446","true","false","false","10000","1628.75","405","3"
"445","true","false","false","10000","425.875","396.375","5"
"444","true","false","false","10000","3513","410.5","2"
"447","true","false","false","10000","37","190","1"
"448","true","false","false","10000","12","104","1"
"449","true","false","false","10000","2061.25","193.75","3"
"450","true","false","false","10000","10000","500","0"
"451","true","false","false","10000","949.875","392.5","4"
"452","true","false","false","10000","1282","275.5","3"
"455","true","false","false","10000","3261","391","2"
"453","true","false","false","10000","9594","218","1"
"454","true","false","false","10000","1928","500","4"
"457","true","false","false","10000","2166","206","1"
"456","true","false","false","10000","1086.25","366.25","4"
"458","true","false","false","10000","1044","363.5","3"
"459","true","false","false","10000","2266.5","498.5","3"
"460","true","false","false","10000","206.640625","401.5625","8"
"461","true","false","false","10000","10000","500","0"
"462","true","false","false","10000","4168.875","160.75","4"
"463","true","false","false","10000","878","500","1"
"464","true","false","false","10000","10000","500","0"
"465","true","false","false","10000","1829.5","455","3"
"466","true","false","false","10000","1084","334.46875","6"
"467","true","false","false","10000","1595.37890625","387.3125","9"
"469","true","false","false","10000","5496","500","1"
"468","true","false","false","10000","104.828125","277.40625","9"
"470","true","false","false","10000","2060.25","407.25","4"
"472","true","false","false","10000","10000","500","0"
"471","true","false","false","10000","10000","500","0"
"474","true","false","false","10000","10000","500","0"
"473","true","false","false","10000","2378.25","333","3"
"475","true","false","false","10000","3555.875","379.875","4"
"476","true","false","false","10000","926","347.5","2"
"477","true","false","false","10000","10000","500","0"
"478","true","false","false","10000","4614.5","500","2"
"479","true","false","false","10000","2036.5","320.5","2"
"480","true","false","false","10000","1023.59375","320.125","6"
"481","true","false","false","10000","801.375","443.09375","7"
"483","true","false","false","10000","584","291","5"
"482","true","false","false","10000","2375","476.5","3"
"484","true","false","false","10000","1743.5","350.5","4"
"485","true","false","false","10000","1529.75","500","4"
"486","true","false","false","10000","9","67","1"
"487","true","false","false","10000","10000","500","0"
"489","true","false","false","10000","722.375","363.25","5"
"490","true","false","false","10000","7698","500","1"
"488","true","false","false","10000","10000","500","0"
"491","true","false","false","10000","1141.75","351.75","4"
"492","true","false","false","10000","1091.34375","299.625","6"
"493","true","false","false","10000","10000","500","0"
"495","true","false","false","10000","10000","500","0"
"494","true","false","false","10000","1107","345","1"
"496","true","false","false","10000","63","281","1"
"497","true","false","false","10000","3721","500","2"
"498","true","false","false","10000","1554.875","354.75","4"
"500","true","false","false","10000","9192","500","1"
"499","true","false","false","10000","2435.375","439.3125","5"
