"BehaviorSpace results (NetLogo 6.0.4)"
"vultures_ver3.nlogo"
"experiment"
"09/02/2018 14:23:35:409 -0700"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","cohesion?","users?","alignment?","[step]","avg-t2d","avg-t2e","tar-count"
"53","false","false","true","10000","891.640625","52.0625","8"
"54","false","false","true","10000","999.953125","53.484375","8"
"55","false","false","true","10000","1739.3125","53.3125","5"
"56","false","false","true","10000","688.27734375","51.17578125","9"
"57","false","false","true","10000","1142.43359375","51.5","9"
"58","false","false","true","10000","550.8802795410156","50.89131164550781","17"
"59","false","false","true","10000","2012.6875","55.078125","8"
"60","false","false","true","10000","1183.5634765625","52.5625","11"
"61","false","false","true","10000","674.61376953125","51.7255859375","13"
"62","false","false","true","10000","1266.125","54.375","4"
"64","false","false","true","10000","183.1293182373047","50.56105041503906","17"
"63","false","false","true","10000","1315.265625","55.1875","7"
"65","false","false","true","10000","2179.75","56.625","4"
"67","false","false","true","10000","460.37109375","51.63671875","9"
"66","false","false","true","10000","1515","51.1796875","9"
"68","false","false","true","10000","1108.296875","53.0625","7"
"69","false","false","true","10000","626.00390625","50.63818359375","12"
"70","false","false","true","10000","1159.06640625","53.38671875","9"
"71","false","false","true","10000","601.884765625","52.345703125","10"
"72","false","false","true","10000","746.6875","53.375","6"
"73","false","false","true","10000","385.537109375","51.236328125","10"
"74","false","false","true","10000","526.14453125","51.08203125","9"
"75","false","false","true","10000","958.4765625","52.46875","8"
"76","false","false","true","10000","727.751953125","51.7783203125","12"
"77","false","false","true","10000","1157","54.25","7"
"78","false","false","true","10000","1519.375","53.578125","8"
"79","false","false","true","10000","1304.5546875","51.625","8"
"80","false","false","true","10000","1705.4375","53.15625","6"
"81","false","false","true","10000","2332.625","54.625","4"
"82","false","false","true","10000","1817.75","52.1484375","8"
"83","false","false","true","10000","1764.3046875","53.5234375","8"
"84","false","false","true","10000","1824.3203125","53.8828125","8"
"85","false","false","true","10000","1140.423828125","51.740234375","10"
"86","false","false","true","10000","1566.3828125","54.375","8"
"87","false","false","true","10000","1392.1875","52.75","6"
"88","false","false","true","10000","402.5712890625","52.50732421875","12"
"89","false","false","true","10000","1268.59375","52.84375","7"
"90","false","false","true","10000","1311.46875","53.1875","6"
"91","false","false","true","10000","547.4140625","51.8447265625","11"
"92","false","false","true","10000","1513.203125","52.234375","7"
"93","false","false","true","10000","578.368408203125","52.53515625","13"
"94","false","false","true","10000","1213.13671875","53.40625","9"
"95","false","false","true","10000","1339.5","56.125","4"
"96","false","false","true","10000","819.59375","51.578125","7"
"97","false","false","true","10000","491.96875","51.5703125","9"
"98","false","false","true","10000","1440.3125","52.328125","7"
"99","false","false","true","10000","421.7890625","50.90234375","9"
"100","false","false","true","10000","1414.875","51.5","5"
"101","false","false","true","10000","1309.5","53.25","4"
"102","false","false","true","10000","652.3701171875","52.2490234375","11"
"103","false","false","true","10000","1387.205078125","52.240234375","11"
"104","false","false","true","10000","1649.4228515625","54.470703125","11"
"105","false","false","true","10000","255.14453125","50.84423828125","12"
"106","false","false","true","10000","1233.390625","51.87890625","9"
"107","false","false","true","10000","566.0078125","51","8"
"108","false","false","true","10000","597.75927734375","51.597412109375","13"
"109","false","false","true","10000","957.984375","52.078125","9"
"110","false","false","true","10000","1932.125","55","4"
"111","false","false","true","10000","412.24560546875","58.0611572265625","14"
"112","false","false","true","10000","657.6884765625","51.7998046875","11"
"113","false","false","true","10000","819.5625","51.90625","7"
"114","false","false","true","10000","1684.857421875","53.91796875","10"
"115","false","false","true","10000","750.078125","51.4921875","8"
"116","false","false","true","10000","1919.328125","52.328125","8"
"117","false","false","true","10000","1953.34375","52.65625","7"
"118","false","false","true","10000","1081.15966796875","54.033935546875","13"
"119","false","false","true","10000","1613.1875","53.5625","5"
"120","false","false","true","10000","3566.75","55.25","4"
"121","false","false","true","10000","1020.98046875","51.9404296875","11"
"122","false","false","true","10000","486.57421875","51.65234375","9"
"123","false","false","true","10000","1855.9375","57.28125","8"
"124","false","false","true","10000","748.2236328125","51.8662109375","11"
"125","false","false","true","10000","1102.25","53.4375","5"
"126","false","false","true","10000","758.435546875","55.560546875","11"
"127","false","false","true","10000","958.0546875","51.921875","8"
"128","false","false","true","10000","943.609375","52.6484375","8"
"129","false","false","true","10000","1668.625","54.7578125","8"
"130","false","false","true","10000","1229.71875","53.1171875","9"
"131","false","false","true","10000","972.6484375","51.59375","8"
"132","false","false","true","10000","1270.5859375","52.0078125","8"
"133","false","false","true","10000","724.765625","53.7734375","9"
"134","false","false","true","10000","382.701171875","50.486328125","10"
"135","false","false","true","10000","841.21875","51.984375","7"
"136","false","false","true","10000","2778.9375","53.390625","7"
"137","false","false","true","10000","2108.6728515625","55.400390625","11"
"138","false","false","true","10000","1362.060546875","51.822265625","10"
"139","false","false","true","10000","1566.078125","51.171875","7"
"140","false","false","true","10000","834.503173828125","51.529296875","13"
"141","false","false","true","10000","1513.59375","71.34375","6"
"142","false","false","true","10000","535.875","50.75","6"
"143","false","false","true","10000","1823.40625","52.109375","7"
"144","false","false","true","10000","1272.603515625","52.220703125","10"
"145","false","false","true","10000","477.3310546875","51.1611328125","11"
"146","false","false","true","10000","640","52.890625","7"
"147","false","false","true","10000","806.857421875","52.55859375","10"
"148","false","false","true","10000","1103.28125","62.15625","7"
"149","false","false","true","10000","1039.640625","52.162109375","11"
"150","false","false","true","10000","937.25","51.5625","6"
"151","false","false","true","10000","876.875","53.009765625","10"
"152","false","false","true","10000","936.57421875","51.8125","9"
"153","false","false","true","10000","1593.669921875","52.56640625","10"
"154","false","false","true","10000","424.8017578125","51.55908203125","13"
"155","false","false","true","10000","599.0078125","54.15234375","10"
"156","false","false","true","10000","1777.96875","52.8125","6"
"157","false","false","true","10000","906.34375","50.703125","8"
"158","false","false","true","10000","369.4013671875","51.0791015625","12"
"159","false","false","true","10000","1100.900390625","52.396484375","10"
"160","false","false","true","10000","1578.78125","53.1875","6"
"161","false","false","true","10000","562.279296875","51.4423828125","11"
"162","false","false","true","10000","807.4921875","53.1171875","9"
"163","false","false","true","10000","2783.4375","53.8125","5"
"164","false","false","true","10000","1819.4375","53.5","5"
"165","false","false","true","10000","772.2421875","52.314453125","10"
"166","false","false","true","10000","957.7451171875","51.666015625","11"
"167","false","false","true","10000","1168.125","51.8125","6"
"168","false","false","true","10000","2432.859375","53.28125","9"
"169","false","false","true","10000","2068.453125","52.46875","7"
"170","false","false","true","10000","1045.921875","52.984375","8"
"171","false","false","true","10000","1320.15625","55.96875","7"
"172","false","false","true","10000","1259.81640625","53.546875","10"
"173","false","false","true","10000","1683.9375","54.875","5"
"174","false","false","true","10000","1808","53.375","4"
"175","false","false","true","10000","1117.34375","55.1875","6"
"177","false","false","true","10000","1014.40234375","51.59375","9"
"176","false","false","true","10000","1004.96875","52.5","6"
"178","false","false","true","10000","616.21875","51","6"
"180","false","false","true","10000","809.6015625","53.09375","8"
"179","false","false","true","10000","1017.9375","52.6875","5"
"181","false","false","true","10000","1290.25","54.25","6"
"183","false","false","true","10000","378.3564453125","111.7373046875","11"
"182","false","false","true","10000","1382.189453125","54.37158203125","12"
"184","false","false","true","10000","799.2734375","52.046875","9"
"185","false","false","true","10000","1129.9921875","51.4375","8"
"186","false","false","true","10000","850.734375","52.1328125","8"
"187","false","false","true","10000","1369.671875","53.296875","7"
"188","false","false","true","10000","517.796875","51.75","8"
"189","false","false","true","10000","990.98046875","53.4296875","9"
"190","false","false","true","10000","1194.7109375","52.4140625","8"
"191","false","false","true","10000","467.3701171875","50.833984375","11"
"192","false","false","true","10000","610.86962890625","50.69140625","13"
"193","false","false","true","10000","1112.78125","51.796875","7"
"194","false","false","true","10000","908.65625","51.21875","6"
"195","false","false","true","10000","1003.60546875","51.81640625","9"
"196","false","false","true","10000","1702.75","53.125","5"
"197","false","false","true","10000","926.734375","52.625","7"
"198","false","false","true","10000","267.087890625","50.79296875","10"
"199","false","false","true","10000","1507.8125","53.84375","8"
"200","false","false","true","10000","585.328125","52.6796875","8"
"201","false","false","true","10000","527.408203125","51.767578125","11"
"202","false","false","true","10000","2264.84375","53.84375","6"
"203","false","false","true","10000","1109.86328125","53.14453125","9"
"204","false","false","true","10000","1015.21875","51.40625","6"
"205","false","false","true","10000","1675.484375","53.1875","7"
"206","false","false","true","10000","652.890625","51.9375","7"
"207","false","false","true","10000","2705.375","55.875","4"
"208","false","false","true","10000","606.453125","51.671875","7"
"209","false","false","true","10000","1600.84765625","53.9609375","9"
"210","false","false","true","10000","1329.375","51.8125","6"
"211","false","false","true","10000","721.9609375","50.671875","9"
"212","false","false","true","10000","1303.8984375","51.6796875","8"
"213","false","false","true","10000","1087.03125","52.6875","6"
"214","false","false","true","10000","709.359375","52.484375","9"
"215","false","false","true","10000","1892.21875","52.640625","7"
"216","false","false","true","10000","423.7060546875","50.53125","14"
"217","false","false","true","10000","933.67431640625","53.1826171875","12"
"218","false","false","true","10000","2659.90625","52.4140625","8"
"219","false","false","true","10000","1729.7421875","52.265625","8"
"220","false","false","true","10000","506.97705078125","50.4716796875","12"
"221","false","false","true","10000","1217.36328125","52.875","9"
"222","false","false","true","10000","1205.390625","52.296875","8"
"223","false","false","true","10000","314.49755859375","50.66552734375","12"
"224","false","false","true","10000","1332.5","52.515625","7"
"225","false","false","true","10000","365.4595947265625","50.679931640625","14"
"226","false","false","true","10000","606.609619140625","58.159912109375","14"
"227","false","false","true","10000","1097.0703125","55.046875","8"
"228","false","false","true","10000","713.04296875","51.23828125","11"
"229","false","false","true","10000","854.09375","52.328125","7"
"230","false","false","true","10000","1985.484375","52.5703125","8"
"231","false","false","true","10000","624.0185546875","51.2705078125","11"
"232","false","false","true","10000","555.578125","51.09375","8"
"233","false","false","true","10000","2168.9609375","54.24609375","9"
"234","false","false","true","10000","936.2734375","53.595703125","10"
"235","false","false","true","10000","1294.53515625","52.513671875","10"
"236","false","false","true","10000","915.65234375","54.09375","9"
"237","false","false","true","10000","538.1875","51.65625","7"
"238","false","false","true","10000","841.0859375","51.828125","8"
"239","false","false","true","10000","929.94921875","53.13671875","9"
"240","false","false","true","10000","2269.53125","53","7"
"241","false","false","true","10000","1416.7109375","51.40625","8"
"242","false","false","true","10000","1486.921875","53.046875","9"
"243","false","false","true","10000","1334.96875","53.46875","6"
"244","false","false","true","10000","2294.15625","55.75","6"
"245","false","false","true","10000","1411.5","53.5","4"
"246","false","false","true","10000","815.0078125","51.6015625","8"
"247","false","false","true","10000","1176.8203125","52.625","8"
"248","false","false","true","10000","686.6640625","52.787109375","11"
"249","false","false","true","10000","849.84375","52.5","7"
"250","false","false","true","10000","647.6171875","53.01171875","9"
"251","false","false","true","10000","1094.3515625","51.984375","8"
"252","false","false","true","10000","1367.96875","54.0625","6"
"253","false","false","true","10000","584.25","51.7109375","8"
"254","false","false","true","10000","943.90625","54.0625","7"
"255","false","false","true","10000","1202.36328125","51.88671875","9"
"256","false","false","true","10000","653.5078125","52.439453125","10"
"257","false","false","true","10000","1637.9375","51.71875","6"
"258","false","false","true","10000","650.146484375","52.08203125","10"
"259","false","false","true","10000","1710.203125","52.953125","7"
"260","false","false","true","10000","1827.1640625","53.2421875","8"
"261","false","false","true","10000","1015.5625","53.6875","5"
"262","false","false","true","10000","689.890625","52.0205078125","12"
"263","false","false","true","10000","591.5546875","51.625","8"
"264","false","false","true","10000","974.09375","52.4375","6"
"265","false","false","true","10000","1592","53.5","6"
"266","false","false","true","10000","1159.796875","53.703125","7"
"267","false","false","true","10000","1191.53125","52.65625","6"
"268","false","false","true","10000","599.09375","51.84375","8"
"269","false","false","true","10000","1732.59375","52.890625","8"
"270","false","false","true","10000","1064.6015625","53.0546875","8"
"271","false","false","true","10000","523.7742919921875","51.38372802734375","15"
"272","false","false","true","10000","1294.33984375","52.8203125","9"
"273","false","false","true","10000","690.5625","51.8828125","9"
"274","false","false","true","10000","352.03125","50.59375","6"
"275","false","false","true","10000","591.25","51.3125","7"
"276","false","false","true","10000","1429.546875","53.48828125","9"
"277","false","false","true","10000","1602.40234375","53.17578125","9"
"278","false","false","true","10000","1499.63671875","52.28125","10"
"279","false","false","true","10000","1094.1875","53.4375","5"
"280","false","false","true","10000","888.33984375","51.47265625","9"
"281","false","false","true","10000","1217.125","55.16796875","9"
"282","false","false","true","10000","1192.673828125","52.927734375","10"
"283","false","false","true","10000","303.5478515625","51.2353515625","11"
"284","false","false","true","10000","1052.53759765625","52.336669921875","13"
"285","false","false","true","10000","2231.375","53.125","4"
"286","false","false","true","10000","2229.375","54.8125","5"
"287","false","false","true","10000","1005.74609375","51.62109375","11"
"288","false","false","true","10000","1405.71875","52.046875","8"
"289","false","false","true","10000","589.05859375","52.169921875","11"
"290","false","false","true","10000","1846.78125","51.8125","8"
"291","false","false","true","10000","1652.35546875","55.966796875","10"
"292","false","false","true","10000","631.888427734375","52.1103515625","13"
"293","false","false","true","10000","768.71875","52.859375","7"
"294","false","false","true","10000","1563.71484375","55.3408203125","11"
"295","false","false","true","10000","2115.25","53.375","4"
"296","false","false","true","10000","1677.125","54.9375","5"
"297","false","false","true","10000","719.109375","52.671875","7"
"298","false","false","true","10000","1246.609375","52.3359375","8"
"299","false","false","true","10000","2210.21875","53.625","6"
"300","false","false","true","10000","646.951171875","51.410400390625","13"
"302","false","false","true","10000","839.4990234375","52.613525390625","13"
"301","false","false","true","10000","736.484375","51.328125","7"
"303","false","false","true","10000","626.9765625","51.1484375","8"
"304","false","false","true","10000","1552.375","52.25","6"
"305","false","false","true","10000","1936.03125","56.09375","6"
"306","false","false","true","10000","367.76953125","50.83984375","9"
"307","false","false","true","10000","603.369140625","51.349609375","11"
"308","false","false","true","10000","1557.001953125","51.849609375","10"
"309","false","false","true","10000","1169.1484375","52.39453125","9"
"310","false","false","true","10000","670.0625","51.8125","5"
"311","false","false","true","10000","832.7109375","52.7109375","8"
"312","false","false","true","10000","648.458984375","51.478515625","10"
"313","false","false","true","10000","3417.25","117.25","4"
"314","false","false","true","10000","651.71875","52.34375","6"
"315","false","false","true","10000","1022.781005859375","53.19189453125","13"
"316","false","false","true","10000","1067.2734375","53.44921875","9"
"317","false","false","true","10000","2291.5625","54.25","5"
"318","false","false","true","10000","375.66835021972656","52.102935791015625","17"
"319","false","false","true","10000","1680.53125","54.84375","6"
"320","false","false","true","10000","604.982421875","51.220703125","10"
"321","false","false","true","10000","351.775390625","52.0439453125","11"
"322","false","false","true","10000","1670.375","55","4"
"323","false","false","true","10000","2250.34375","54.125","6"
"324","false","false","true","10000","2070.1875","54.4375","5"
"325","false","false","true","10000","951.880859375","52.619140625","10"
"326","false","false","true","10000","1840.4375","54.3125","5"
"327","false","false","true","10000","533.3515625","51.46875","8"
"328","false","false","true","10000","440.234375","52.796875","7"
"329","false","false","true","10000","786.30810546875","53.723876953125","13"
"330","false","false","true","10000","409.9232177734375","51.2762451171875","14"
"331","false","false","true","10000","1275.640625","51.609375","8"
"332","false","false","true","10000","1356.3125","51.8125","7"
"333","false","false","true","10000","535.387939453125","52.4852294921875","14"
"334","false","false","true","10000","641.205078125","51.787109375","12"
"335","false","false","true","10000","582.8046875","51.9140625","8"
"336","false","false","true","10000","1697.7421875","51.6171875","8"
"337","false","false","true","10000","691.2109375","51.765625","8"
"338","false","false","true","10000","374.947265625","51.03125","10"
"339","false","false","true","10000","917.3828125","52.05859375","10"
"340","false","false","true","10000","1451.8125","53.3125","5"
"341","false","false","true","10000","2308.828125","55.578125","7"
"342","false","false","true","10000","1217.6171875","54.0859375","8"
"343","false","false","true","10000","1291.77734375","54.1171875","9"
"344","false","false","true","10000","1350.2978515625","52.6376953125","11"
"345","false","false","true","10000","523.7578125","50.8046875","8"
"346","false","false","true","10000","1000.62890625","52.93359375","10"
"347","false","false","true","10000","1012.0078125","51.25390625","9"
"348","false","false","true","10000","1662.67578125","54.83984375","9"
"349","false","false","true","10000","1401.21875","53.2265625","9"
"350","false","false","true","10000","1242.625","52.9375","5"
"351","false","false","true","10000","2013.28125","53.46875","7"
"352","false","false","true","10000","713.8671875","51.767578125","10"
"353","false","false","true","10000","1331.5625","54.5625","5"
"354","false","false","true","10000","488.75390625","52.390625","9"
"355","false","false","true","10000","419.1044921875","51.4482421875","11"
"356","false","false","true","10000","3058","55.0625","5"
"357","false","false","true","10000","1112.283203125","51.611328125","10"
"358","false","false","true","10000","837.796875","51.453125","7"
"359","false","false","true","10000","646.552734375","51.1787109375","11"
"360","false","false","true","10000","1089.712890625","54.240234375","10"
"361","false","false","true","10000","1918.3017578125","52.623046875","11"
"362","false","false","true","10000","407.5595703125","52.41015625","11"
"363","false","false","true","10000","1246.421875","52.703125","8"
"364","false","false","true","10000","1899.3125","53.03125","6"
"365","false","false","true","10000","1850.015625","53.140625","8"
"366","false","false","true","10000","1133.625","52.25","4"
"367","false","false","true","10000","946.96875","50.93359375","9"
"368","false","false","true","10000","1440.4296875","52.890625","8"
"369","false","false","true","10000","473.3515625","50.9921875","8"
"370","false","false","true","10000","303.3121337890625","50.3138427734375","14"
"371","false","false","true","10000","925.84375","53.25","6"
"372","false","false","true","10000","2301.1875","53.0625","6"
"373","false","false","true","10000","2310.53125","55.390625","7"
"374","false","false","true","10000","1786.90625","55.65625","6"
"375","false","false","true","10000","658.1875","51.171875","8"
"376","false","false","true","10000","721.42578125","50.9609375","9"
"377","false","false","true","10000","1376.6171875","54.203125","9"
"378","false","false","true","10000","715.5927734375","51.5966796875","11"
"379","false","false","true","10000","861.759765625","51.294921875","11"
"380","false","false","true","10000","1207.5927734375","51.3583984375","11"
"381","false","false","true","10000","2406","53.9375","5"
"382","false","false","true","10000","1539.84375","51.75","6"
"383","false","false","true","10000","763","53.375","4"
"384","false","false","true","10000","958.829345703125","54.619140625","13"
"385","false","false","true","10000","1406.171875","52.15625","8"
"386","false","false","true","10000","894.517578125","52.607421875","11"
"387","false","false","true","10000","3081.625","55.3125","6"
"388","false","false","true","10000","825.3984375","52.6875","8"
"389","false","false","true","10000","1081.3125","51.71875","7"
"390","false","false","true","10000","286.81591796875","51.98779296875","12"
"391","false","false","true","10000","1089.0078125","54.078125","8"
"392","false","false","true","10000","1201.84375","52.15625","7"
"393","false","false","true","10000","1186.5390625","53.392578125","11"
"395","false","false","true","10000","517.5","52.4609375","8"
"394","false","false","true","10000","965.34375","52.75","7"
"396","false","false","true","10000","828.4765625","52.171875","8"
"397","false","false","true","10000","781.244140625","51.359375","10"
"398","false","false","true","10000","1104.8046875","52.62890625","9"
"399","false","false","true","10000","440.64111328125","53.005126953125","13"
"400","false","false","true","10000","994.02734375","51.640625","10"
"401","false","false","true","10000","1653.28125","52.140625","7"
"402","false","false","true","10000","542.423828125","50.65234375","10"
"403","false","false","true","10000","1235.3515625","51.96875","8"
"404","false","false","true","10000","2398.25","54.125","4"
"405","false","false","true","10000","1942.25","55.625","4"
"406","false","false","true","10000","356.142578125","51.60595703125","12"
"407","false","false","true","10000","1180.46875","52.109375","8"
"408","false","false","true","10000","372.123046875","50.9228515625","11"
"409","false","false","true","10000","2505.15625","53.796875","7"
"410","false","false","true","10000","893.037109375","52.40625","10"
"411","false","false","true","10000","960.1875","53.1875","5"
"412","false","false","true","10000","1001.775390625","51.474609375","10"
"413","false","false","true","10000","2301.375","55.625","5"
"414","false","false","true","10000","1184.4140625","52.09375","8"
"415","false","false","true","10000","1400.75","55","3"
"416","false","false","true","10000","1163.4599609375","53.8154296875","13"
"417","false","false","true","10000","1212.75","52.8125","6"
"418","false","false","true","10000","1030.015625","53.515625","7"
"419","false","false","true","10000","989","52.96875","6"
"420","false","false","true","10000","1575.53125","51.71875","7"
"421","false","false","true","10000","1027.642578125","52.6396484375","11"
"422","false","false","true","10000","1075.7587890625","52.859375","11"
"423","false","false","true","10000","1513.53125","53.75","7"
"424","false","false","true","10000","711","52.671875","8"
"425","false","false","true","10000","700.1796875","52.42578125","10"
"426","false","false","true","10000","596.6595764160156","51.176177978515625","16"
"427","false","false","true","10000","1195.96875","52.75","7"
"428","false","false","true","10000","1655.15625","54.96875","6"
"429","false","false","true","10000","873.65625","54.6875","7"
"430","false","false","true","10000","848.5","52.46875","6"
"431","false","false","true","10000","334.796875","50.97265625","10"
"432","false","false","true","10000","1368.158203125","52.841796875","10"
"433","false","false","true","10000","2652","58.375","5"
"434","false","false","true","10000","622.626953125","51.69921875","11"
"435","false","false","true","10000","1881.88671875","52.234375","9"
"436","false","false","true","10000","1310.09375","53.3125","6"
"437","false","false","true","10000","1223.6328125","52.8046875","8"
"438","false","false","true","10000","503.033447265625","56.606689453125","13"
"439","false","false","true","10000","708.22900390625","50.90966796875","12"
"440","false","false","true","10000","1127.46875","173.55078125","10"
"441","false","false","true","10000","595.76171875","51.6435546875","11"
"442","false","false","true","10000","1152.13671875","53.0703125","10"
"444","false","false","true","10000","578.9453125","50.4140625","9"
"443","false","false","true","10000","960.8359375","51.7578125","9"
"445","false","false","true","10000","1891.375","57","4"
"446","false","false","true","10000","921.2890625","54.05859375","9"
"447","false","false","true","10000","2413.5","55.8125","6"
"448","false","false","true","10000","1328.0078125","52.48046875","11"
"449","false","false","true","10000","1238.9140625","53.1328125","8"
"450","false","false","true","10000","1754.328125","53.171875","7"
"451","false","false","true","10000","1556.84375","53.94921875","9"
"452","false","false","true","10000","850.9375","52.421875","7"
"453","false","false","true","10000","547.66015625","52.203125","9"
"454","false","false","true","10000","667.01171875","52.67578125","9"
"455","false","false","true","10000","816.59375","51.71875","6"
"456","false","false","true","10000","1138.4375","53.84375","6"
"457","false","false","true","10000","696.84716796875","51.47607421875","13"
"458","false","false","true","10000","885.8984375","54.14453125","9"
"460","false","false","true","10000","1060.7861328125","52.08984375","11"
"459","false","false","true","10000","3076.9375","53","5"
"461","false","false","true","10000","1214.8828125","53.984375","8"
"462","false","false","true","10000","654.159423828125","50.551513671875","13"
"463","false","false","true","10000","2071.625","54.125","4"
"464","false","false","true","10000","1770.875","54","5"
"465","false","false","true","10000","694.1533203125","52.2275390625","11"
"466","false","false","true","10000","1314.53125","52.453125","7"
"467","false","false","true","10000","201.275146484375","50.939453125","14"
"468","false","false","true","10000","1357.609375","53.890625","7"
"469","false","false","true","10000","1033.732421875","52.2890625","10"
"470","false","false","true","10000","696.46484375","51.0576171875","11"
"471","false","false","true","10000","900.130859375","51.91796875","10"
"472","false","false","true","10000","525.234375","51.203125","7"
"473","false","false","true","10000","1815.5","55","3"
"474","false","false","true","10000","426.25","51.671875","7"
"475","false","false","true","10000","606.47265625","50.830078125","10"
"476","false","false","true","10000","1198.1875","52.9375","5"
"477","false","false","true","10000","1615.828125","54.46875","7"
"478","false","false","true","10000","1866.328125","53.21875","7"
"479","false","false","true","10000","1101.609375","52.5234375","9"
"480","false","false","true","10000","4186.25","60","3"
"481","false","false","true","10000","722.0479736328125","51.328125","14"
"482","false","false","true","10000","1307.31494140625","53.129638671875","13"
"483","false","false","true","10000","709.93359375","51.166015625","10"
"484","false","false","true","10000","785.59375","51.6640625","10"
"485","false","false","true","10000","623.419921875","50.77734375","10"
"486","false","false","true","10000","1395.24609375","52.1171875","9"
"487","false","false","true","10000","1487.37890625","52.431640625","10"
"488","false","false","true","10000","2667.625","54.1875","6"
"489","false","false","true","10000","1557.1171875","53.90625","8"
"490","false","false","true","10000","519.421875","50.591796875","11"
"491","false","false","true","10000","1301.9296875","53.640625","8"
"492","false","false","true","10000","956.94921875","52.33203125","9"
"493","false","false","true","10000","1979.25","53.625","4"
"495","false","false","true","10000","477.271484375","52.609375","10"
"494","false","false","true","10000","582.9765625","50.76171875","9"
"496","false","false","true","10000","1029.09375","61.3203125","8"
"498","false","false","true","10000","1048.8515625","51.75","8"
"497","false","false","true","10000","557.796875","50.625","7"
"499","false","false","true","10000","2034.296875","52.59375","8"
"500","false","false","true","10000","1729.015625","53.1796875","8"
